started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2025-01-01 05:51:53.644000+00:00,2025-01-01 05:57:43.606000+00:00,349,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2025-01-01 06:08:08.981000+00:00,2025-01-01 06:23:22.313000+00:00,913,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547
2025-01-01 07:08:47.640000+00:00,2025-01-01 07:18:21.026000+00:00,573,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275
2025-01-01 09:07:16.194000+00:00,2025-01-01 10:04:19.599000+00:00,3423,802,Håkonsgaten,Ved inngang Bergen Kino,60.39118461048114,5.318026298282803,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2025-01-01 10:56:13.893000+00:00,2025-01-01 10:58:50.954000+00:00,157,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297
2025-01-01 11:40:28.453000+00:00,2025-01-01 12:41:12.232000+00:00,3643,1888,Bergen Jernbanestasjon II,På venstre side av hovedinngangen til Jernbanestasjonen,60.39066508674793,5.333027169585989,3397,Kristianborg bybanestopp,Foran garasjer ved Bybanestopp,60.35779657270476,5.342069876253731
2025-01-01 11:56:34.948000+00:00,2025-01-01 12:21:25.602000+00:00,1490,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2025-01-01 11:59:50.881000+00:00,2025-01-01 12:16:19.628000+00:00,988,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2025-01-01 12:30:29.247000+00:00,2025-01-01 12:36:55.371000+00:00,386,132,Nøstetorget,Sukkerhusbryggen,60.39228413403305,5.314705281519707,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2025-01-01 14:16:04.022000+00:00,2025-01-01 14:26:18.870000+00:00,614,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2025-01-01 14:38:27.650000+00:00,2025-01-01 14:56:17.458000+00:00,1069,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805
2025-01-01 14:47:56.887000+00:00,2025-01-01 14:54:13.608000+00:00,376,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248,8,Haukeland sykehus,Ved HUD-bygget,60.373637920628255,5.35659456239955
