started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2022-01-01 04:01:22.287000+00:00,2022-01-01 04:19:41.611000+00:00,1099,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.369179844976586,5.349443793165847,132,Nøstetorget,Sukkerhusbryggen,60.39222475946063,5.314881116119068
2022-01-01 04:01:37.179000+00:00,2022-01-01 04:19:38.776000+00:00,1081,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.369179844976586,5.349443793165847,132,Nøstetorget,Sukkerhusbryggen,60.39222475946063,5.314881116119068
2022-01-01 04:02:24.334000+00:00,2022-01-01 04:10:08.143000+00:00,463,1899,Camilla Collets gate,Ved Bjørnsons gate 28b,60.37214138801542,5.346568012885058,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2022-01-01 04:04:04.188000+00:00,2022-01-01 04:06:10.180000+00:00,125,644,Solheimsgaten COOP Extra,Utenfor COOP Extra,60.37514055132067,5.338517421420761,644,Solheimsgaten COOP Extra,Utenfor COOP Extra,60.37514055132067,5.338517421420761
2022-01-01 04:11:38.375000+00:00,2022-01-01 04:23:24.155000+00:00,705,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413,1900,Tonningneset,ved Møllendalsveien 31,60.379576056996115,5.344655017198988
2022-01-01 04:45:47.207000+00:00,2022-01-01 04:54:35.368000+00:00,528,1887,Puddefjordsbroen,ved Bredalsmarken 15,60.38582501320374,5.319121316996245,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799
2022-01-01 05:20:44.926000+00:00,2022-01-01 05:27:50.201000+00:00,425,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2022-01-01 06:09:17.988000+00:00,2022-01-01 06:16:29.286000+00:00,431,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262
2022-01-01 06:37:29.870000+00:00,2022-01-01 06:54:24.679000+00:00,1014,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261,222,Sandviken Brygge,ved Måseskjæret,60.41294568274233,5.320870309021842
2022-01-01 06:40:14.650000+00:00,2022-01-01 06:48:20.765000+00:00,486,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218,809,Skutevikstorget,På sørsiden av torget,60.40222876911276,5.320744723528605
