started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2021-05-01 03:16:10.971000+00:00,2021-05-01 03:24:58.042000+00:00,527,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042,803,Kode 1,Ved Inngang,60.3906427466302,5.324397430398562
2021-05-01 03:44:50.389000+00:00,2021-05-01 03:55:15.224000+00:00,624,812,Hans Hauges gate,Jens Rolfens gate 6,60.40190553013225,5.324747767839426,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2021-05-01 04:05:22.598000+00:00,2021-05-01 04:16:03.399000+00:00,640,645,Odontologen,Utenfor Odentologen,60.38103776618004,5.35905189499951,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413
2021-05-01 04:22:56.081000+00:00,2021-05-01 04:25:06.045000+00:00,129,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2021-05-01 04:24:37.241000+00:00,2021-05-01 04:33:39.253000+00:00,542,808,Fløttmannsplassen,Ved Småpudden ,60.380062953175724,5.324614785533981,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413
2021-05-01 04:29:11.423000+00:00,2021-05-01 04:45:23.443000+00:00,972,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046
2021-05-01 04:31:07.535000+00:00,2021-05-01 04:41:03.564000+00:00,596,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2021-05-01 04:32:36.076000+00:00,2021-05-01 04:49:17.035000+00:00,1000,795,Fosswinckels gate,I gågate,60.38658166593217,5.327978744635743,8,Haukeland sykehus,Ved HUD-bygget,60.373637920628255,5.35659456239955
2021-05-01 04:34:34.736000+00:00,2021-05-01 04:41:33.895000+00:00,419,8,Haukeland sykehus,Ved HUD-bygget,60.373637920628255,5.35659456239955,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2021-05-01 04:38:22.154000+00:00,2021-05-01 04:44:51.735000+00:00,389,644,Solheimsgaten COOP Extra,Utenfor COOP Extra,60.37514055132067,5.338517421420761,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2021-05-01 04:38:36.015000+00:00,2021-05-01 04:44:51.043000+00:00,375,644,Solheimsgaten COOP Extra,Utenfor COOP Extra,60.37514055132067,5.338517421420761,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2021-05-01 04:39:27.564000+00:00,2021-05-01 05:05:28.046000+00:00,1560,803,Kode 1,Ved Inngang,60.3906427466302,5.324397430398562,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042
2021-05-01 04:40:22.825000+00:00,2021-05-01 04:57:28.140000+00:00,1025,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408096993005785,5.325510899047174,1047,Welhavens gate 64,Langs gatetun,60.38445114789948,5.324440726278226
2021-05-01 04:40:33.664000+00:00,2021-05-01 04:45:50.839000+00:00,317,793,Zander Kaaes gate,Zander Kaaes Hotel,60.390108717939874,5.3353874337574325,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907
2021-05-01 04:46:44.365000+00:00,2021-05-01 04:51:54.398000+00:00,310,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413
2021-05-01 04:52:30.107000+00:00,2021-05-01 04:59:33.416000+00:00,423,644,Solheimsgaten COOP Extra,Utenfor COOP Extra,60.37514055132067,5.338517421420761,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2021-05-01 04:53:07.427000+00:00,2021-05-01 05:03:53.389000+00:00,645,642,Bøhmergaten,Magic Hotel,60.376252795872844,5.334276104612741,8,Haukeland sykehus,Ved HUD-bygget,60.373637920628255,5.35659456239955
2021-05-01 04:53:21.597000+00:00,2021-05-01 05:07:44.362000+00:00,862,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,70,Laksevåg senter,Ved inngangen til Laksevåg senter,60.38963215691683,5.286516470683409
2021-05-01 04:53:57.213000+00:00,2021-05-01 04:58:24.230000+00:00,267,795,Fosswinckels gate,I gågate,60.38658166593217,5.327978744635743,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2021-05-01 04:54:23.768000+00:00,2021-05-01 04:58:31.153000+00:00,247,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2021-05-01 04:54:27.940000+00:00,2021-05-01 05:01:08.205000+00:00,400,808,Fløttmannsplassen,Ved Småpudden ,60.380062953175724,5.324614785533981,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2021-05-01 04:54:35.566000+00:00,2021-05-01 04:57:50.628000+00:00,195,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2021-05-01 04:55:28.853000+00:00,2021-05-01 04:59:02.011000+00:00,213,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649,803,Kode 1,Ved Inngang,60.3906427466302,5.324397430398562
2021-05-01 04:57:28.307000+00:00,2021-05-01 05:05:06.492000+00:00,458,642,Bøhmergaten,Magic Hotel,60.376252795872844,5.334276104612741,1046,Ole Vigs gate,Ole Vigs Gate 4,60.385922875207626,5.321431717819451
2021-05-01 04:58:27.211000+00:00,2021-05-01 05:11:56.708000+00:00,809,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413,2,Årstad kirke,Årstad Kirke ved Haukeland sykehus,60.37534124320791,5.350622483422711
2021-05-01 04:58:36.433000+00:00,2021-05-01 05:05:10.681000+00:00,394,132,Nøstetorget,Sukkerhusbryggen,60.39222475946063,5.314881116119068,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2021-05-01 05:00:39.402000+00:00,2021-05-01 05:05:30.591000+00:00,291,644,Solheimsgaten COOP Extra,Utenfor COOP Extra,60.37514055132067,5.338517421420761,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2021-05-01 05:04:08.614000+00:00,2021-05-01 05:22:47.267000+00:00,1118,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805,644,Solheimsgaten COOP Extra,Utenfor COOP Extra,60.37514055132067,5.338517421420761
2021-05-01 05:11:04.929000+00:00,2021-05-01 05:14:32.954000+00:00,208,212,Klosteret,Strangehagen,60.395137943082446,5.314946630388022,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613
2021-05-01 05:11:34.672000+00:00,2021-05-01 05:15:12.271000+00:00,217,812,Hans Hauges gate,Jens Rolfens gate 6,60.40190553013225,5.324747767839426,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046
2021-05-01 05:23:44.388000+00:00,2021-05-01 05:37:36.241000+00:00,831,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2021-05-01 05:29:46.519000+00:00,2021-05-01 05:32:09.354000+00:00,142,1047,Welhavens gate 64,Langs gatetun,60.38445114789948,5.324440726278226,157,Høyteknologisenteret,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2021-05-01 05:32:29.217000+00:00,2021-05-01 05:44:39.282000+00:00,730,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218,798,H.M. Pinnsvinet,Ved statue av Pinnsvinet,60.38808210546723,5.320712071347316
2021-05-01 05:33:22.186000+00:00,2021-05-01 05:48:40.618000+00:00,918,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261,222,Sandviken Brygge,ved Måseskjæret,60.41294568274233,5.320870309021842
2021-05-01 05:34:18.079000+00:00,2021-05-01 05:41:33.157000+00:00,435,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
