started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2021-11-01 04:11:41.598000+00:00,2021-11-01 04:20:57.984000+00:00,556,812,Hans Hauges gate,Jens Rolfens gate 6,60.40190553013225,5.324747767839426,792,Busstasjonen 2 Vest,Vis a vis Hotel Scandic Ørnen,60.388283833541436,5.332872680372475
2021-11-01 04:25:04.709000+00:00,2021-11-01 04:31:09.646000+00:00,364,1899,Camilla Collets gate,Ved Bjørnsons gate 28b,60.37214138801542,5.346568012885058,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2021-11-01 04:46:28.351000+00:00,2021-11-01 04:56:55.521000+00:00,627,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2021-11-01 04:49:26.273000+00:00,2021-11-01 04:54:36.525000+00:00,310,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2021-11-01 04:56:24.796000+00:00,2021-11-01 05:01:03.276000+00:00,278,223,Rådhuset,Ved Festplassen ,60.39172569446802,5.327922352341403,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2021-11-01 04:58:14.565000+00:00,2021-11-01 05:05:20.549000+00:00,425,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734
2021-11-01 04:58:39.462000+00:00,2021-11-01 05:02:21.264000+00:00,221,818,Vågsallmenningen,Ved Husfliden,60.393689548634,5.3265806966930995,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2021-11-01 05:11:32.310000+00:00,2021-11-01 05:26:06.925000+00:00,874,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2021-11-01 05:12:00.712000+00:00,2021-11-01 05:17:13.753000+00:00,313,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2021-11-01 05:18:53.123000+00:00,2021-11-01 05:24:18.158000+00:00,325,82,Den Nationale Scene,ved hovedinngangen,60.39245536165015,5.320185176096857,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
