started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2022-08-01 03:03:28.840000+00:00,2022-08-01 03:14:31.245000+00:00,662,642,Bøhmergaten,Magic Hotel,60.376252795872844,5.334276104612741,132,Nøstetorget,Sukkerhusbryggen,60.39222475946063,5.314881116119068
2022-08-01 03:09:15.559000+00:00,2022-08-01 03:16:39.067000+00:00,443,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,116,Lysverket,"Gamle Lysverket, ved KODE",60.38962622255798,5.3298637396027
2022-08-01 03:28:28.984000+00:00,2022-08-01 03:32:21.030000+00:00,232,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2022-08-01 03:28:32.821000+00:00,2022-08-01 03:41:35.210000+00:00,782,1900,Tonningneset,ved Møllendalsveien 31,60.379576056996115,5.344655017198988,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046
2022-08-01 03:58:03.506000+00:00,2022-08-01 04:04:22.864000+00:00,379,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734
2022-08-01 04:00:10.551000+00:00,2022-08-01 04:03:14.658000+00:00,184,1891,Rosenbergsgaten,I nærheten av Rosenbergsgaten 34,60.38904687509401,5.321882967938819,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2022-08-01 04:02:52.516000+00:00,2022-08-01 04:09:25.779000+00:00,393,132,Nøstetorget,Sukkerhusbryggen,60.39222475946063,5.314881116119068,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2022-08-01 04:04:48.398000+00:00,2022-08-01 04:12:20.968000+00:00,452,212,Klosteret,Strangehagen,60.395137943082446,5.314946630388022,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2022-08-01 04:14:43.555000+00:00,2022-08-01 04:23:27.636000+00:00,524,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413
2022-08-01 04:22:22.021000+00:00,2022-08-01 04:26:11.591000+00:00,229,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396224461626154,5.315384703788823,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2022-08-01 04:24:10.629000+00:00,2022-08-01 04:35:40.062000+00:00,689,222,Sandviken Brygge,ved Måseskjæret,60.41294568274233,5.320870309021842,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2022-08-01 04:26:07.057000+00:00,2022-08-01 04:45:15.841000+00:00,1148,812,Hans Hauges gate,Jens Rolfens gate 6,60.40190553013225,5.324747767839426,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2022-08-01 04:27:01.321000+00:00,2022-08-01 04:29:12.945000+00:00,131,1896,Takhagen på Nordnes,På taket av Nordneshallen ,60.39886453454994,5.306410871328268,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396224461626154,5.315384703788823
2022-08-01 04:27:31.007000+00:00,2022-08-01 04:45:22.782000+00:00,1071,140,Sandviksbodene,Sjøgaten 2A,60.40569501689435,5.323373526334763,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2022-08-01 04:27:54.238000+00:00,2022-08-01 04:37:51.580000+00:00,597,1048,Øvre Korskirkeallmenning,På venstre side av allmenning,60.395099485721786,5.328645087376344,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2022-08-01 04:28:08.833000+00:00,2022-08-01 04:33:25.620000+00:00,316,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2022-08-01 04:28:23.187000+00:00,2022-08-01 04:31:44.433000+00:00,201,1048,Øvre Korskirkeallmenning,På venstre side av allmenning,60.395099485721786,5.328645087376344,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396224461626154,5.315384703788823
2022-08-01 04:28:40.011000+00:00,2022-08-01 04:39:25.602000+00:00,645,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2022-08-01 04:30:38.226000+00:00,2022-08-01 04:36:23.012000+00:00,344,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2022-08-01 04:32:25.789000+00:00,2022-08-01 04:40:15.928000+00:00,470,1048,Øvre Korskirkeallmenning,På venstre side av allmenning,60.395099485721786,5.328645087376344,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2022-08-01 04:36:32.828000+00:00,2022-08-01 04:39:30.673000+00:00,177,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973
2022-08-01 04:41:39.554000+00:00,2022-08-01 04:44:40.904000+00:00,181,795,Fosswinckels gate,I gågate,60.38658166593217,5.327978744635743,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413
2022-08-01 04:41:51.600000+00:00,2022-08-01 04:49:14.149000+00:00,442,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2022-08-01 04:43:46.936000+00:00,2022-08-01 04:52:18.744000+00:00,511,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2022-08-01 04:44:39.247000+00:00,2022-08-01 04:51:14.480000+00:00,395,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2022-08-01 04:44:51.198000+00:00,2022-08-01 05:02:18.499000+00:00,1047,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,1897,NHH,Utenfor hovedinngangen v/sykkelstativ,60.423343433292786,5.303070676006087
2022-08-01 04:45:18.662000+00:00,2022-08-01 04:51:12.863000+00:00,354,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042,2336,Møllestranden,Ved badebrygge,60.380044402639385,5.350823586678217
2022-08-01 04:47:23.998000+00:00,2022-08-01 04:54:02.516000+00:00,398,793,Zander Kaaes gate,Zander Kaaes Hotel,60.390108717939874,5.3353874337574325,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396224461626154,5.315384703788823
2022-08-01 04:51:10.765000+00:00,2022-08-01 05:00:26.752000+00:00,555,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408096993005785,5.325510899047174,1892,Neumanns gate II,Nær Neumanns gate 25,60.39097915423838,5.320656172070585
2022-08-01 04:51:36.368000+00:00,2022-08-01 05:24:39.868000+00:00,1983,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973
2022-08-01 04:54:06.272000+00:00,2022-08-01 04:59:47.726000+00:00,341,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413
2022-08-01 04:54:45.018000+00:00,2022-08-01 04:58:55.281000+00:00,250,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275
2022-08-01 04:55:49.976000+00:00,2022-08-01 04:59:09.277000+00:00,199,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2022-08-01 04:55:57.346000+00:00,2022-08-01 04:59:28.961000+00:00,211,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2022-08-01 04:59:10.838000+00:00,2022-08-01 05:03:20.118000+00:00,249,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2022-08-01 05:03:07.657000+00:00,2022-08-01 05:12:38.980000+00:00,571,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396224461626154,5.315384703788823,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2022-08-01 05:04:47.187000+00:00,2022-08-01 05:15:23.940000+00:00,636,2314,Kalfarveien 31,Ved parkeringsplass på nedsiden av bygget ,60.388242218095,5.34094712971887,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2022-08-01 05:05:45.306000+00:00,2022-08-01 05:10:14.886000+00:00,269,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525
2022-08-01 05:07:57.387000+00:00,2022-08-01 05:20:01.827000+00:00,724,2336,Møllestranden,Ved badebrygge,60.380044402639385,5.350823586678217,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907
2022-08-01 05:08:08.989000+00:00,2022-08-01 05:11:45.620000+00:00,216,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
