started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2024-07-01 03:44:25.319000+00:00,2024-07-01 03:52:38.881000+00:00,493,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2024-07-01 04:01:37.708000+00:00,2024-07-01 04:10:07.665000+00:00,509,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734
2024-07-01 04:05:37.626000+00:00,2024-07-01 04:11:30.108000+00:00,352,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-07-01 04:10:24.775000+00:00,2024-07-01 04:17:14.311000+00:00,409,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734
2024-07-01 04:15:20.025000+00:00,2024-07-01 04:20:31.824000+00:00,311,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2024-07-01 04:19:53.870000+00:00,2024-07-01 04:27:45.816000+00:00,471,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-07-01 04:20:13.051000+00:00,2024-07-01 04:40:45.661000+00:00,1232,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,132,Nøstetorget,Sukkerhusbryggen,60.39228413403305,5.314705281519707
2024-07-01 04:20:20.650000+00:00,2024-07-01 04:30:54.753000+00:00,634,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613
2024-07-01 04:20:43.450000+00:00,2024-07-01 04:30:53.203000+00:00,609,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39987652272946,5.304686307890734
2024-07-01 04:23:30.799000+00:00,2024-07-01 04:41:05.284000+00:00,1054,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2024-07-01 04:23:49.599000+00:00,2024-07-01 04:34:40.377000+00:00,650,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
