started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2025-07-01 03:37:27.565000+00:00,2025-07-01 03:42:40.751000+00:00,313,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2025-07-01 03:56:56.837000+00:00,2025-07-01 04:03:41.584000+00:00,404,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39981701771663,5.304564264391303
2025-07-01 04:04:43.983000+00:00,2025-07-01 04:08:55.141000+00:00,251,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39296632614153,5.323538420433351
2025-07-01 04:06:23.354000+00:00,2025-07-01 04:11:38.554000+00:00,315,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2025-07-01 04:13:49.207000+00:00,2025-07-01 04:19:24.410000+00:00,335,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2025-07-01 04:17:23.694000+00:00,2025-07-01 04:21:16.641000+00:00,232,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2025-07-01 04:23:51.761000+00:00,2025-07-01 04:29:18.469000+00:00,326,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753
2025-07-01 04:27:25.620000+00:00,2025-07-01 04:37:09.997000+00:00,584,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761
2025-07-01 04:30:11.012000+00:00,2025-07-01 04:33:11.034000+00:00,180,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2025-07-01 04:31:09.709000+00:00,2025-07-01 04:39:10.928000+00:00,481,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.38115267839041,5.353251035426609
2025-07-01 04:32:43.398000+00:00,2025-07-01 04:40:13.446000+00:00,450,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2025-07-01 04:34:52.786000+00:00,2025-07-01 04:42:22.954000+00:00,450,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2025-07-01 04:42:56.051000+00:00,2025-07-01 04:51:11.120000+00:00,495,642,Bøhmergaten,Magic Hotel,60.376252795872844,5.334276104612741,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2025-07-01 04:44:12.953000+00:00,2025-07-01 04:50:07.044000+00:00,354,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329429740746,5.315115500234867,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905
2025-07-01 04:45:47.885000+00:00,2025-07-01 04:53:54.137000+00:00,486,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2025-07-01 04:46:29.312000+00:00,2025-07-01 04:53:49.964000+00:00,440,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2025-07-01 04:49:25.417000+00:00,2025-07-01 04:53:31.668000+00:00,246,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2025-07-01 04:50:14.258000+00:00,2025-07-01 05:04:43.036000+00:00,868,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973,98,Brann Stadion,Bak Frydenbøtribunen,60.367425453190464,5.3551910634374735
2025-07-01 04:51:28.633000+00:00,2025-07-01 05:00:39.601000+00:00,550,3,Grieghallen,Ved Strømgaten / Nygårdsgaten,60.38819667374428,5.3285641370894155,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2025-07-01 04:52:31.233000+00:00,2025-07-01 04:58:00.292000+00:00,329,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2025-07-01 04:55:24.010000+00:00,2025-07-01 05:00:36.780000+00:00,312,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2025-07-01 04:56:12.650000+00:00,2025-07-01 05:01:01.135000+00:00,288,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408096993005785,5.325510899047174,2338,Bontelabo,Innenfor inngang til takgarasje (Kun åpent fra 07:00 til 17:00),60.40175764348675,5.316562300638424
2025-07-01 04:57:14.424000+00:00,2025-07-01 05:01:49.534000+00:00,275,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2025-07-01 04:58:05.152000+00:00,2025-07-01 05:03:21.650000+00:00,316,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2025-07-01 05:00:24.942000+00:00,2025-07-01 05:14:05.694000+00:00,820,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2025-07-01 05:00:33.373000+00:00,2025-07-01 05:08:15.841000+00:00,462,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2025-07-01 05:00:44.344000+00:00,2025-07-01 05:05:45.937000+00:00,301,1047,Welhavens gate 64,Langs gatetun,60.38445114789948,5.324440726278226,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2025-07-01 05:01:07.966000+00:00,2025-07-01 05:03:13.674000+00:00,125,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.38115267839041,5.353251035426609
2025-07-01 05:03:11.773000+00:00,2025-07-01 05:08:14.082000+00:00,302,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2025-07-01 05:05:53.240000+00:00,2025-07-01 05:10:03.681000+00:00,250,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2025-07-01 05:08:50.712000+00:00,2025-07-01 05:20:01.672000+00:00,670,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,1895,Kirkegaten,Ved Kirkegaten 1,60.40568787342849,5.325658910381037
2025-07-01 05:13:22.325000+00:00,2025-07-01 05:26:27.870000+00:00,785,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085,75,Akvariet, Ved Akvariet og Havforskningsinstituttet,60.39981701771663,5.304564264391303
2025-07-01 05:15:33.300000+00:00,2025-07-01 05:20:51.443000+00:00,318,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2025-07-01 05:16:54.658000+00:00,2025-07-01 05:27:42.088000+00:00,647,222,Sandviken Brygge,ved Måseskjæret,60.41294568274233,5.320870309021842,818,Vågsallmenningen,Ved Husfliden,60.393689548634,5.3265806966930995
2025-07-01 05:17:07.061000+00:00,2025-07-01 05:20:32.122000+00:00,205,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085,223,Rådhuset,På lekeplass ved Rådhuset ,60.39148438859138,5.328519197920741
2025-07-01 05:22:29.435000+00:00,2025-07-01 05:28:46.383000+00:00,376,644,Solheimsgaten (ved Extra),Utenfor COOP Extra,60.37514055132067,5.338517421420761,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2025-07-01 05:23:09.969000+00:00,2025-07-01 05:39:19.715000+00:00,969,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,8,Haukeland sykehus,Ved HUD-bygget,60.373637920628255,5.35659456239955
2025-07-01 05:23:12.059000+00:00,2025-07-01 05:28:21.603000+00:00,309,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329429740746,5.315115500234867
2025-07-01 05:24:54.690000+00:00,2025-07-01 05:35:04.941000+00:00,610,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.38115267839041,5.353251035426609,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2025-07-01 05:25:53.197000+00:00,2025-07-01 05:33:40.513000+00:00,467,818,Vågsallmenningen,Ved Husfliden,60.393689548634,5.3265806966930995,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38174958551062,5.331698655041777
2025-07-01 05:28:46.534000+00:00,2025-07-01 05:34:58.391000+00:00,371,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799
2025-07-01 05:32:29.104000+00:00,2025-07-01 05:48:49.253000+00:00,980,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,1889,Nordnes Sjøbad,Ved inngang til Sjøbadet,60.399019977507635,5.303322069576893
2025-07-01 05:33:09.290000+00:00,2025-07-01 05:39:05.350000+00:00,356,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2025-07-01 05:34:01.695000+00:00,2025-07-01 05:48:28.426000+00:00,866,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251,8,Haukeland sykehus,Ved HUD-bygget,60.373637920628255,5.35659456239955
2025-07-01 05:34:36.714000+00:00,2025-07-01 05:42:08.127000+00:00,451,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.38967202352878,5.3336050852019525,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329429740746,5.315115500234867
2025-07-01 05:34:41.486000+00:00,2025-07-01 05:46:42.171000+00:00,720,645,Odontologen,Utenfor Odentologen,60.38103776618004,5.35905189499951,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2025-07-01 05:35:40.030000+00:00,2025-07-01 05:39:47.940000+00:00,247,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413,815,Gågaten,Strandgaten 60,60.395070112977045,5.31879835082907
2025-07-01 05:37:02.586000+00:00,2025-07-01 05:51:25.201000+00:00,862,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408096993005785,5.325510899047174,49,Studentsenteret UiB,ved Parkveien / Olaf Ryes vei,60.38719801795013,5.322980046239536
2025-07-01 05:38:16.814000+00:00,2025-07-01 05:43:49.331000+00:00,332,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.3839343833222,5.333450454511649
2025-07-01 05:42:44.960000+00:00,2025-07-01 05:50:34.561000+00:00,469,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2025-07-01 05:43:06.059000+00:00,2025-07-01 05:49:37.573000+00:00,391,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,803,Permanenten,Ved Inngang,60.3906427466302,5.324397430398562
2025-07-01 05:43:16.511000+00:00,2025-07-01 05:45:54.801000+00:00,158,792,Busstasjonen 2 Vest,Vis a vis Hotel Scandic Ørnen,60.388283833541436,5.332872680372475,131,Gulating,Gulatings plass ved Rådhuset,60.391983600413376,5.32661819461282
2025-07-01 05:43:36.098000+00:00,2025-07-01 05:45:02.238000+00:00,86,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799
2025-07-01 05:43:44.417000+00:00,2025-07-01 05:56:50.400000+00:00,785,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646
2025-07-01 05:44:40.045000+00:00,2025-07-01 05:56:03.215000+00:00,683,22,Skur 11,Nord for skur 11,60.396384231131684,5.324169337618514,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2025-07-01 05:44:43.309000+00:00,2025-07-01 05:54:50.425000+00:00,607,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613
2025-07-01 05:44:49.290000+00:00,2025-07-01 05:57:01.212000+00:00,731,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2025-07-01 05:44:51.241000+00:00,2025-07-01 05:51:07.095000+00:00,375,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.38115267839041,5.353251035426609,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon ,60.38890977889046,5.333817119783134
2025-07-01 05:44:52.741000+00:00,2025-07-01 05:56:54.057000+00:00,721,2336,Møllestranden,Ved badebrygge,60.380044402639385,5.350823586678217,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935
2025-07-01 05:45:37.355000+00:00,2025-07-01 05:53:07.368000+00:00,450,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.38115267839041,5.353251035426609,156,Allehelgens plass,ved Politihuset,60.39265146337743,5.328976911981613
2025-07-01 05:46:12.340000+00:00,2025-07-01 05:50:20.436000+00:00,248,802,Håkonsgaten,Ved inngang Bergen Kino,60.39118461048114,5.318026298282803,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2025-07-01 05:46:29.085000+00:00,2025-07-01 05:58:55.910000+00:00,746,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743
2025-07-01 05:46:58.534000+00:00,2025-07-01 05:55:32.621000+00:00,514,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.38115267839041,5.353251035426609,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275
2025-07-01 05:50:23.768000+00:00,2025-07-01 05:57:05.783000+00:00,402,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329429740746,5.315115500234867
2025-07-01 05:50:56.349000+00:00,2025-07-01 05:57:02.848000+00:00,366,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329429740746,5.315115500234867
