started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2025-12-01 04:00:53.019000+00:00,2025-12-01 04:12:42.349000+00:00,709,809,Skutevikstorget,På sørsiden av torget,60.402229,5.320745,116,Lysverket,"Gamle Lysverket, ved KODE",60.389626,5.329864
2025-12-01 04:13:08.169000+00:00,2025-12-01 04:32:26.433000+00:00,1158,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,4962,Mindemyren bybanestopp,På sørsiden av dam bak Bybanestopp.,60.365322,5.344795
2025-12-01 04:47:42.972000+00:00,2025-12-01 04:52:32.096000+00:00,289,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395144,5.320002,301,Lars Hilles,Lars Hilles gate 18,60.388118,5.331487
2025-12-01 04:48:39.204000+00:00,2025-12-01 04:56:26.891000+00:00,468,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223,301,Lars Hilles,Lars Hilles gate 18,60.388118,5.331487
2025-12-01 04:50:30.495000+00:00,2025-12-01 04:54:02.179000+00:00,212,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817
2025-12-01 04:52:46.886000+00:00,2025-12-01 04:58:18.974000+00:00,332,131,Gulating,Gulatings plass ved Rådhuset,60.391984,5.326618,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.385431,5.337432
2025-12-01 04:55:50.682000+00:00,2025-12-01 05:02:28.569000+00:00,398,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.39455,5.32705,75,Akvariet,Ved Akvariet og Havforskningsinstituttet,60.399817,5.304564
2025-12-01 04:57:16.668000+00:00,2025-12-01 05:00:08.137000+00:00,171,215,Nonneseterplass,ved Jernbanestasjonen og Bystasjonen,60.389672,5.333605,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.385431,5.337432
2025-12-01 05:12:25.776000+00:00,2025-12-01 05:14:06.836000+00:00,101,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575,1045,Damsgårdsveien 2,Midlertidig plassering frem til våren 2020,60.378022,5.329383
2025-12-01 05:15:47.521000+00:00,2025-12-01 05:22:45.615000+00:00,418,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467,5.310008,641,Krohnviken,Ved Solheimsviken bobåthavn,60.378107,5.331021
2025-12-01 05:16:53.118000+00:00,2025-12-01 05:18:45.286000+00:00,112,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.383162,5.324053,157,Florida Bybanestopp,ved Florida bybanestopp,60.382255,5.332332
2025-12-01 05:33:52.730000+00:00,2025-12-01 05:49:35.307000+00:00,943,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467,5.310008,98,Brann Stadion,Bak Frydenbøtribunen,60.367425,5.355191
2025-12-01 05:34:43.459000+00:00,2025-12-01 05:43:15.139000+00:00,512,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.383162,5.324053,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.378317,5.350897
2025-12-01 05:38:43.529000+00:00,2025-12-01 05:52:47.681000+00:00,844,814,Nykirken,i Strandgaten,60.396949,5.313495,222,Sandviken Brygge,ved Måseskjæret,60.412946,5.32087
2025-12-01 05:39:19.691000+00:00,2025-12-01 05:51:13.614000+00:00,714,814,Nykirken,i Strandgaten,60.396949,5.313495,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38175,5.331699
2025-12-01 05:41:38.407000+00:00,2025-12-01 05:50:11.141000+00:00,513,138,C. Sundts gate,Ved Nagelgården,60.399475,5.308762,793,Zander Kaaes gate,Zander Kaas Hotel,60.390109,5.335387
2025-12-01 05:43:52.357000+00:00,2025-12-01 05:53:46.812000+00:00,594,641,Krohnviken,Ved Solheimsviken bobåthavn,60.378107,5.331021,803,Permanenten,Ved Inngang,60.390643,5.324397
2025-12-01 05:48:36.643000+00:00,2025-12-01 05:56:42.983000+00:00,486,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575,803,Permanenten,Ved Inngang,60.390643,5.324397
2025-12-01 05:49:53.856000+00:00,2025-12-01 05:53:03.948000+00:00,190,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395144,5.320002,150,Torget,Ved busstopp,60.395878,5.325284
2025-12-01 05:50:56.425000+00:00,2025-12-01 05:59:52.975000+00:00,537,219,Jonsvollkvartalet,Jonsvollsgaten,60.392677,5.317308,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223
2025-12-01 05:52:53.210000+00:00,2025-12-01 05:57:15.848000+00:00,263,117,Verftet,Ved kaien på ved Georgernes verft,60.395877,5.307756,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538
2025-12-01 05:55:08.165000+00:00,2025-12-01 06:02:04.054000+00:00,416,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.397709,5.322001,792,Busstasjonen 2 Vest,Vis a vis Hotel Scandic Ørnen,60.388284,5.332873
2025-12-01 05:58:43.286000+00:00,2025-12-01 06:07:35.764000+00:00,532,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.39455,5.32705,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38175,5.331699
2025-12-01 05:59:43.694000+00:00,2025-12-01 06:04:36.328000+00:00,293,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817,82,Den Nationale Scene,ved hovedinngangen,60.392399,5.320123
2025-12-01 06:05:55.357000+00:00,2025-12-01 06:12:22.804000+00:00,387,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414,5.33265,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329,5.315116
2025-12-01 06:07:41.061000+00:00,2025-12-01 06:15:19.310000+00:00,458,646,Bjørnsonsgate,Ved Årstad VGS,60.373986,5.342082,1045,Damsgårdsveien 2,Midlertidig plassering frem til våren 2020,60.378022,5.329383
2025-12-01 06:08:30.025000+00:00,2025-12-01 06:21:24.824000+00:00,775,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408097,5.325511,5255,Tollbodalmenningen,Ved siden av lekeplass,60.399223,5.310526
2025-12-01 06:10:49.367000+00:00,2025-12-01 06:15:08.668000+00:00,259,1896,Takhagen på Nordnes,På taket av Nordneshallen,60.398865,5.306411,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538
2025-12-01 06:12:36.363000+00:00,2025-12-01 06:16:35.217000+00:00,239,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329,5.315116
2025-12-01 06:12:55.873000+00:00,2025-12-01 06:16:16.662000+00:00,201,2313,Solheimsviken,Utenfor Beddingen,60.377082,5.335575,157,Florida Bybanestopp,ved Florida bybanestopp,60.382255,5.332332
2025-12-01 06:14:47.847000+00:00,2025-12-01 06:21:40.809000+00:00,413,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223
2025-12-01 06:15:13.129000+00:00,2025-12-01 06:22:42.171000+00:00,449,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329,5.315116,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978
2025-12-01 06:17:15.133000+00:00,2025-12-01 06:21:09.455000+00:00,234,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538
2025-12-01 06:18:05.779000+00:00,2025-12-01 06:19:35.854000+00:00,90,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395144,5.320002,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538
2025-12-01 06:18:38.483000+00:00,2025-12-01 06:27:18.887000+00:00,520,220,Møllendalsplass,ved KMD Fakultetet,60.379895,5.352078,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414,5.33265
2025-12-01 06:19:28.657000+00:00,2025-12-01 06:27:58.027000+00:00,509,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395144,5.320002,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978
2025-12-01 06:19:55.367000+00:00,2025-12-01 06:31:17.061000+00:00,682,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396329,5.315116,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.383162,5.324053
2025-12-01 06:20:42.164000+00:00,2025-12-01 06:30:11.313000+00:00,569,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817
2025-12-01 06:20:45.468000+00:00,2025-12-01 06:39:43.301000+00:00,1138,222,Sandviken Brygge,ved Måseskjæret,60.412946,5.32087,641,Krohnviken,Ved Solheimsviken bobåthavn,60.378107,5.331021
2025-12-01 06:21:12.958000+00:00,2025-12-01 06:27:04.873000+00:00,352,1045,Damsgårdsveien 2,Midlertidig plassering frem til våren 2020,60.378022,5.329383,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345
2025-12-01 06:23:43.762000+00:00,2025-12-01 06:37:57.205000+00:00,853,138,C. Sundts gate,Ved Nagelgården,60.399475,5.308762,220,Møllendalsplass,ved KMD Fakultetet,60.379895,5.352078
2025-12-01 06:24:31.769000+00:00,2025-12-01 06:36:38.807000+00:00,727,641,Krohnviken,Ved Solheimsviken bobåthavn,60.378107,5.331021,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.397709,5.322001
2025-12-01 06:25:04.181000+00:00,2025-12-01 06:32:28.821000+00:00,445,151,Småstrandgaten,ved Xhibiton,60.393098,5.327023,2338,Bontelabo,Innenfor inngang til takgarasje,60.401758,5.316562
2025-12-01 06:26:01.369000+00:00,2025-12-01 06:31:55.376000+00:00,354,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,75,Akvariet,Ved Akvariet og Havforskningsinstituttet,60.399817,5.304564
2025-12-01 06:27:34.859000+00:00,2025-12-01 06:33:13.054000+00:00,338,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395144,5.320002,793,Zander Kaaes gate,Zander Kaas Hotel,60.390109,5.335387
2025-12-01 06:31:50.826000+00:00,2025-12-01 06:37:16.265000+00:00,325,116,Lysverket,"Gamle Lysverket, ved KODE",60.389626,5.329864,219,Jonsvollkvartalet,Jonsvollsgaten,60.392677,5.317308
2025-12-01 06:32:55.227000+00:00,2025-12-01 06:39:42.806000+00:00,408,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345
2025-12-01 06:34:22.727000+00:00,2025-12-01 06:42:42.665000+00:00,500,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.381153,5.353251,156,Allehelgens plass,ved Politihuset,60.392651,5.328977
2025-12-01 06:35:18.033000+00:00,2025-12-01 06:42:10.920000+00:00,413,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.383162,5.324053,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.385431,5.337432
2025-12-01 06:36:04.203000+00:00,2025-12-01 06:41:24.250000+00:00,320,150,Torget,Ved busstopp,60.395878,5.325284,138,C. Sundts gate,Ved Nagelgården,60.399475,5.308762
2025-12-01 06:36:58.971000+00:00,2025-12-01 06:49:35.052000+00:00,756,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.392966,5.323538,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38175,5.331699
2025-12-01 06:37:28.419000+00:00,2025-12-01 06:50:33.373000+00:00,785,1893,Haukelandshallen,Nord for inngang til hall,60.370494,5.353846,803,Permanenten,Ved Inngang,60.390643,5.324397
2025-12-01 06:38:00.332000+00:00,2025-12-01 06:46:41.693000+00:00,521,789,Busstasjonen 1 Nord,Ved Bergen Busstasjon sin informasjon,60.38891,5.333817,5,Moxy Hotellet,Utenfor Beddingen,60.378783,5.333327
2025-12-01 06:39:11.001000+00:00,2025-12-01 06:48:41.870000+00:00,571,22,Skur 11,Nord for skur 11,60.396384,5.324169,5,Moxy Hotellet,Utenfor Beddingen,60.378783,5.333327
2025-12-01 06:41:01.201000+00:00,2025-12-01 06:47:33.072000+00:00,392,803,Permanenten,Ved Inngang,60.390643,5.324397,217,Nykirkekaien,Langs C. Sundts gate,60.397057,5.314548
2025-12-01 06:42:03.544000+00:00,2025-12-01 06:53:09.231000+00:00,666,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.36918,5.349444
2025-12-01 06:42:07.467000+00:00,2025-12-01 06:48:33.447000+00:00,386,219,Jonsvollkvartalet,Jonsvollsgaten,60.392677,5.317308,22,Skur 11,Nord for skur 11,60.396384,5.324169
2025-12-01 06:44:36.443000+00:00,2025-12-01 06:51:59.389000+00:00,443,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.381153,5.353251,808,Damsgårdsveien 71,Parkeringsplass ved Festningsmur,60.380263,5.323223
2025-12-01 06:47:40.496000+00:00,2025-12-01 06:58:39.058000+00:00,659,117,Verftet,Ved kaien på ved Georgernes verft,60.395877,5.307756,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978
2025-12-01 06:49:07.452000+00:00,2025-12-01 06:54:07.948000+00:00,300,22,Skur 11,Nord for skur 11,60.396384,5.324169,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414,5.33265
2025-12-01 06:49:31.140000+00:00,2025-12-01 06:58:08.177000+00:00,517,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.381153,5.353251,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38175,5.331699
2025-12-01 06:53:04.250000+00:00,2025-12-01 06:55:42.080000+00:00,158,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.36918,5.349444,646,Bjørnsonsgate,Ved Årstad VGS,60.373986,5.342082
2025-12-01 06:53:20.098000+00:00,2025-12-01 07:01:04.622000+00:00,465,217,Nykirkekaien,Langs C. Sundts gate,60.397057,5.314548,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681,5.330978
2025-12-01 06:54:34.585000+00:00,2025-12-01 07:05:32.786000+00:00,658,645,Odontologen,Utenfor Odentologen,60.381038,5.359052,214,Nygårdsporten,På østsiden av Nygårdsgaten,60.383934,5.33345
2025-12-01 06:55:19.540000+00:00,2025-12-01 07:03:55.150000+00:00,516,1045,Damsgårdsveien 2,Midlertidig plassering frem til våren 2020,60.378022,5.329383,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.378317,5.350897
2025-12-01 06:55:25.300000+00:00,2025-12-01 07:03:53.293000+00:00,508,645,Odontologen,Utenfor Odentologen,60.381038,5.359052,2322,Høyteknologisenteret,Utenfor hovedinngang,60.38175,5.331699
2025-12-01 06:57:27.045000+00:00,2025-12-01 07:08:49.783000+00:00,683,5356,Fløen Bybanestopp,Ved Fløen Bybanestopp,60.381153,5.353251,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.397709,5.322001
