started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2023-10-01 03:17:08.668000+00:00,2023-10-01 03:31:54.860000+00:00,886,222,Sandviken Brygge,ved Måseskjæret,60.41294568274233,5.320870309021842,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413
2023-10-01 04:28:33.837000+00:00,2023-10-01 04:33:25.932000+00:00,292,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2023-10-01 04:30:32.264000+00:00,2023-10-01 04:34:41.490000+00:00,249,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2023-10-01 04:42:02.351000+00:00,2023-10-01 04:47:53.048000+00:00,350,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,788,Danmarksplass,Ved bybanestopp,60.376082994809856,5.339851409058042
2023-10-01 04:44:08.027000+00:00,2023-10-01 04:50:26.830000+00:00,378,1890,Christian Michelsens institutt,Nær Jekteviksbakken 31,60.38971028611195,5.314041873201262,223,Rådhuset,På lekeplass ved Rådhuset ,60.39148438859138,5.328519197920741
2023-10-01 04:49:23.839000+00:00,2023-10-01 05:03:25.664000+00:00,841,1897,NHH,Utenfor hovedinngangen v/sykkelstativ,60.423343433292786,5.303070676006087,810,Amalie Skrams vei Sør,Amalie Skrams vei 1,60.408096993005785,5.325510899047174
2023-10-01 04:57:18.016000+00:00,2023-10-01 04:59:17.123000+00:00,119,217,Nykirkekaien,Langs C. Sundts gate,60.39705738914522,5.314548482139799,816,Østre Murallmenningen nedre,Ved inngang Gågaten,60.395143864343254,5.320002322335455
2023-10-01 04:58:32.968000+00:00,2023-10-01 05:06:36.073000+00:00,483,98,Brann Stadion,Bak Frydenbøtribunen,60.367425453190464,5.3551910634374735,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2023-10-01 05:06:09.546000+00:00,2023-10-01 05:13:42.900000+00:00,453,223,Rådhuset,På lekeplass ved Rådhuset ,60.39148438859138,5.328519197920741,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2023-10-01 05:09:04.632000+00:00,2023-10-01 05:11:42.516000+00:00,157,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413
2023-10-01 05:10:27.899000+00:00,2023-10-01 05:13:36.846000+00:00,188,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2023-10-01 05:12:57.789000+00:00,2023-10-01 05:19:47.782000+00:00,409,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,790,Busstasjonen 3  Øst,Ved Taxiholdeplass,60.38785633733042,5.334459219764085
2023-10-01 05:13:46.039000+00:00,2023-10-01 05:21:43.594000+00:00,477,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,802,Håkonsgaten,Ved inngang Bergen Kino,60.39118461048114,5.318026298282803
2023-10-01 05:30:39.835000+00:00,2023-10-01 05:42:05.281000+00:00,685,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2023-10-01 05:39:11.056000+00:00,2023-10-01 05:48:53.061000+00:00,582,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413
2023-10-01 05:39:30.633000+00:00,2023-10-01 05:53:25.507000+00:00,834,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396224461626154,5.315384703788823,222,Sandviken Brygge,ved Måseskjæret,60.41294568274233,5.320870309021842
2023-10-01 05:48:29.380000+00:00,2023-10-01 06:11:03.901000+00:00,1354,58,Tårnplass, Tårnplass ved Tinghuset,60.39375532002469,5.3217920958013565,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635
2023-10-01 05:50:17.248000+00:00,2023-10-01 06:00:29.889000+00:00,612,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,817,Nedre Korskirkeallmenning,Nedre Korskirkeallmenning 8,60.394549852530844,5.327049981572372
2023-10-01 05:52:47.554000+00:00,2023-10-01 06:08:24.966000+00:00,937,809,Skutevikstorget,På sørsiden av torget,60.40222876911276,5.320744723528605,220,Møllendalsplass,ved KMD Fakultetet,60.379685765470725,5.3519936304809335
2023-10-01 05:54:04.927000+00:00,2023-10-01 06:00:37.233000+00:00,392,150,Torget,Ved busstopp,60.39587808663882,5.325283812313046,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2023-10-01 05:55:54.771000+00:00,2023-10-01 06:12:18.257000+00:00,983,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,33,Høgskulen på Vestlandet,Ved hovedinngang til skolen,60.369179844976586,5.349443793165847
2023-10-01 05:56:55.549000+00:00,2023-10-01 06:03:36.391000+00:00,400,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,642,Bøhmergaten,Magic Hotel,60.376252795872844,5.334276104612741
2023-10-01 05:57:33.918000+00:00,2023-10-01 06:06:07.003000+00:00,513,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218,1896,Takhagen på Nordnes,På taket av Nordneshallen ,60.39886453454994,5.306410871328268
2023-10-01 06:03:36.422000+00:00,2023-10-01 06:09:04.858000+00:00,328,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2023-10-01 06:18:46.115000+00:00,2023-10-01 06:27:08.561000+00:00,502,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565,1891,Rosenbergsgaten,I nærheten av Rosenbergsgaten 34,60.38904687509401,5.321882967938819
2023-10-01 06:19:06.432000+00:00,2023-10-01 07:03:48.544000+00:00,2682,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
2023-10-01 06:22:49.579000+00:00,2023-10-01 06:30:03.873000+00:00,434,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142,792,Busstasjonen 2 Vest,Vis a vis Hotel Scandic Ørnen,60.388283833541436,5.332872680372475
2023-10-01 06:34:09.273000+00:00,2023-10-01 06:39:40.336000+00:00,331,1891,Rosenbergsgaten,I nærheten av Rosenbergsgaten 34,60.38904687509401,5.321882967938819,806,Dreggsallmenningen Sør,Radisson Blu Hotel,60.39770902893835,5.32200057798218
2023-10-01 06:40:23.470000+00:00,2023-10-01 06:51:08.892000+00:00,645,808,Damsgårdsveien 71,By walkway to Damsgårdsveien 69-71,60.380262713779956,5.323223146883635,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2023-10-01 06:40:49.418000+00:00,2023-10-01 06:44:09.354000+00:00,199,1043,Comfort Hotel Bergen,Holbergsallmenningen bussholdeplass,60.396224461626154,5.315384703788823,36,Torgallmenningen,Valkendorfsgaten / Torgallmenningen,60.39291769029913,5.323669092809325
