started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2024-03-01 03:13:43.542000+00:00,2024-03-01 04:05:07.301000+00:00,3083,1897,NHH,Utenfor hovedinngangen v/sykkelstativ,60.423343433292786,5.303070676006087,645,Odontologen,Utenfor Odentologen,60.38103776618004,5.35905189499951
2024-03-01 04:20:22.743000+00:00,2024-03-01 04:24:40.631000+00:00,257,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891
2024-03-01 05:07:35.815000+00:00,2024-03-01 05:12:28.469000+00:00,292,812,Hans Hauges gate,Jens Rolfens gate 6,60.40190553013225,5.324747767839426,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-03-01 05:09:57.958000+00:00,2024-03-01 05:19:35.163000+00:00,577,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2024-03-01 05:15:49.216000+00:00,2024-03-01 05:22:25.046000+00:00,395,368,Festplassen,Festplassen,60.391123958982405,5.325713785893413,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-03-01 05:17:33.634000+00:00,2024-03-01 05:28:31.069000+00:00,657,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275,1045,Damsgårdsveien 2,Ved Damsgårdsveien 34,60.37802198798124,5.329383048102329
2024-03-01 05:19:19.900000+00:00,2024-03-01 05:21:43.351000+00:00,143,819,Thormøhlens gate,Lang mur ved Fotballbanen,60.38316244112318,5.324053067317891,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2024-03-01 05:20:58.077000+00:00,2024-03-01 05:25:46.557000+00:00,288,1046,Ole Vigs gate,Ole Vigs Gate 4,60.385922875207626,5.321431717819451,641,Krohnviken,Ved Solheimsviken bobåthavn,60.37810721367397,5.3310207695192275
2024-03-01 05:21:06.591000+00:00,2024-03-01 05:32:54.105000+00:00,707,1048,Øvre Korskirkeallmenning,På venstre side av allmenning,60.395099485721786,5.328645087376344,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504
2024-03-01 05:25:29.279000+00:00,2024-03-01 05:33:10.012000+00:00,460,1046,Ole Vigs gate,Ole Vigs Gate 4,60.385922875207626,5.321431717819451,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2024-03-01 05:25:58.165000+00:00,2024-03-01 05:32:01.454000+00:00,363,1894,Kong Oscars gate,Ved Kong Oscars gate 36,60.393323250707,5.330654155344547,2338,Bontelabo,Innenfor inngang til takgarasje (Kun åpent fra 07:00 til 17:00),60.40175764348675,5.316562300638424
2024-03-01 05:28:16.208000+00:00,2024-03-01 05:33:01.176000+00:00,284,24,Studentboligene,ved Grønneviken og KMD fakultetet,60.37831673774707,5.350897458652753,157,Florida Bybanestopp,ved Florida bybanestopp,60.382254745562825,5.3323324699108525
2024-03-01 05:30:20.516000+00:00,2024-03-01 05:32:43.732000+00:00,143,298,Østre Murallmenningen øvre,Østre Murallmenningen / Markeveien,60.39397677863768,5.318713236118583,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882
2024-03-01 05:31:07.694000+00:00,2024-03-01 05:35:09.363000+00:00,241,83,Bergen jernbanestasjon,På høyre side av hovedinngangen til Jernbanestasjonen,60.390414110522414,5.3326504538233905,7,Neumanns gate,Ved Konsertpaleet,60.39138580667719,5.319194867192266
2024-03-01 05:31:35.470000+00:00,2024-03-01 05:40:58.966000+00:00,563,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2024-03-01 05:31:44.350000+00:00,2024-03-01 05:41:03.369000+00:00,559,807,Dreggsallmenningen Nord,Vis a vis Bryggen Museum,60.398656493732524,5.3221425864564935,301,Lars Hilles,Lars Hilles gate 18,60.388117889090395,5.331487235597251
2024-03-01 05:32:46.855000+00:00,2024-03-01 05:45:03.835000+00:00,736,221,Sandvikstorget,ved Norges Fiskerimuseum,60.408582102784685,5.322648583141813,219,Jonsvollkvartalet,Jonsvollsgaten,60.39267683527631,5.317308285189142
2024-03-01 05:37:37.323000+00:00,2024-03-01 05:40:49.202000+00:00,191,794,St. Jakobs Plass,Langs Folkeuniversitetet,60.386681495848364,5.3309780770646,87,AdO arena,Ved Amalie Skram vgs og Store Lungegårdsvann,60.38543124330305,5.337431780062616
2024-03-01 05:41:17.049000+00:00,2024-03-01 05:46:37.596000+00:00,320,151,Småstrandgaten,ved Xhibiton,60.39309812241306,5.327022724925882,138,C. Sundts gate,Ved Nagelgården,60.39947506336557,5.308762204430565
2024-03-01 05:43:41.684000+00:00,2024-03-01 05:54:22.820000+00:00,641,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261,640,Damsgårdsveien,Ved inngang Bunnpris,60.381511501995426,5.3194353641521275
2024-03-01 05:44:05.178000+00:00,2024-03-01 05:46:46.050000+00:00,160,638,Damsgårdsallmenningen,Nede ved kai,60.386709149786796,5.299130112557805,639,Frydenbø Marina,Under overbygg v/nr. 135,60.384467341026586,5.310007717995973
2024-03-01 05:46:01.602000+00:00,2024-03-01 06:04:28.788000+00:00,1107,814,Nykirken,i Strandgaten,60.396949224333255,5.313494727727743,3396,Kronstad bybanestopp,Ved siden av sykkelskur,60.37178687508714,5.349552885719248
2024-03-01 05:47:18.142000+00:00,2024-03-01 05:53:05.693000+00:00,347,220,Møllendalsplass,ved KMD Fakultetet,60.379894791874165,5.35207758319504,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
2024-03-01 05:48:59.266000+00:00,2024-03-01 06:04:15.029000+00:00,915,117,Verftet,Ved kaien på ved Georgernes verft,60.395877002094046,5.307755827707297,2313,Solheimsviken,Utenfor Beddingen,60.37708169275558,5.335575458852787
2024-03-01 05:50:35.609000+00:00,2024-03-01 05:58:23.783000+00:00,468,1816,Hansaparken,I gangtunell ved butikk,60.38604412210008,5.349253890141261,5,Moxy Hotellet,På sørsiden av hotellet ,60.37878279018753,5.3333274872102265
